Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
b05.6,2005,coat,05coatduj01,dunl,lmckinnon,2005-06-16,,,,lay
b05.6,2005,coat,05coatduj02,dunl,lmckinnon,2005-06-17,,,,lay
b05.6,2005,coat,05coatduj03,dunl,lmckinnon,2005-06-18,,4,,
b05.7,2005,coat,05coatduj04,dunl,lmckinnon,2005-07-02,,4,,
b05.6,2005,coat,05coatduj05,dunl,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatduj06,dunl,lmckinnon,2005-06-26,,4,,
b05.7,2005,coat,05coatduj07,dunl,lmckinnon,2005-07-06,,,,
b05.6,2005,coat,05coatdup01,dunl,lmckinnon,2005-06-13,,4,,
b05.6,2005,coat,05coatdup02,dunl,lmckinnon,2005-06-18,,4,,
b05.6,2005,coat,05coatdup03,dunl,lmckinnon,2005-06-20,,4,,
b05.6,2005,coat,05coatdup04,dunl,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatdut01,dunl,lmckinnon,2005-06-13,,4,,
b05.6,2005,coat,05coatdut02,dunl,lmckinnon,2005-06-19,,4,,
b05.6,2005,coat,05coatdut03,dunl,lmckinnon,2005-06-20,,4,,
b05.6,2005,coat,05coatdut04,dunl,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatdut05,dunl,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatdut06,dunl,lmckinnon,2005-06-27,,3,,
b05.6,2005,coat,05coatdut07,dunl,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatdut08,dunl,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatdut09,dunl,lmckinnon,2005-06-30,,4,,
b05.7,2005,coat,05coatdut10,dunl,lmckinnon,2005-07-02,,4,,
b05.7,2005,coat,05coatdut11,dunl,lmckinnon,2005-07-03,,4,,
b05.7,2005,coat,05coatdut12,dunl,lmckinnon,2005-07-05,,4,,
b05.7,2005,coat,05coatdut13,dunl,lmckinnon,2005-07-13,,4,,
b05.6,2005,coat,05coathgp01,herg,lmckinnon,2005-06-19,,,,
b05.6,2005,coat,05coatllj01,lalo,lmckinnon,2005-06-19,,,,
b05.6,2005,coat,05coatllj02,lalo,lmckinnon,2005-06-19,,,,
b05.6,2005,coat,05coatllj03,lalo,lmckinnon,2005-06-23,,,,
b05.6,2005,coat,05coatllj04,lalo,lmckinnon,2005-06-23,,,,
b05.6,2005,coat,05coatllj05,lalo,lmckinnon,2005-06-24,,,,
b05.6,2005,coat,05coatllj06,lalo,lmckinnon,2005-06-26,,,,
b05.6,2005,coat,05coatllj07,lalo,lmckinnon,2005-06-26,,,,
b05.6,2005,coat,05coatllj08,lalo,lmckinnon,2005-06-27,,,,
b05.6,2005,coat,05coatllp01,lalo,lmckinnon,2005-06-13,,,,
b05.6,2005,coat,05coatllp02,lalo,lmckinnon,2005-06-15,,,,
b05.6,2005,coat,05coatllp03,lalo,lmckinnon,2005-06-19,,,,
b05.6,2005,coat,05coatllp04,lalo,lmckinnon,2005-06-20,,,,
b05.6,2005,coat,05coatllp05,lalo,lmckinnon,2005-06-23,,,,
b05.6,2005,coat,05coatllt01,lalo,lmckinnon,2005-06-16,,,,
b05.6,2005,coat,05coatrpj01,reph,lmckinnon,2005-06-15,,4,,
b05.6,2005,coat,05coatrpj02,reph,lmckinnon,2005-06-16,,4,,
b05.6,2005,coat,05coatrpj03,reph,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatrpj04,reph,lmckinnon,2005-06-25,,4,,
b05.6,2005,coat,05coatrpj05,reph,lmckinnon,2005-06-19,,4,,
b05.6,2005,coat,05coatrpp01,reph,lmckinnon,2005-06-15,,4,,
b05.6,2005,coat,05coatrpt01,reph,lmckinnon,2005-06-15,,4,,
b05.6,2005,coat,05coatrpt02,reph,lmckinnon,2005-06-18,,4,,
b05.6,2005,coat,05coatrpt03,reph,lmckinnon,2005-06-20,,4,,lay
b05.6,2005,coat,05coatrpt04,reph,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatrpt05,reph,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatrpt06,reph,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatrpt07,reph,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatrpt08,reph,lmckinnon,2005-06-28,,4,,
b05.7,2005,coat,05coatrpt09,reph,lmckinnon,2005-07-03,,4,,
b05.6,2005,coat,05coatssj01,sesa,lmckinnon,2005-06-16,,4,,lay
b05.6,2005,coat,05coatssj02,sesa,lmckinnon,2005-06-21,,4,,
b05.6,2005,coat,05coatssj03,sesa,lmckinnon,2005-06-21,,4,,
b05.6,2005,coat,05coatssj04,sesa,lmckinnon,2005-06-24,,4,,
b05.6,2005,coat,05coatssj05,sesa,lmckinnon,2005-06-25,,4,,
b05.6,2005,coat,05coatssj06,sesa,lmckinnon,2005-06-25,,4,,
b05.6,2005,coat,05coatssj07,sesa,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatssj08,sesa,lmckinnon,2005-06-26,,4,,lay
b05.6,2005,coat,05coatssj09,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatssj10,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatssj11,sesa,lmckinnon,2005-06-28,,4,,lay
b05.7,2005,coat,05coatssj12,sesa,lmckinnon,2005-07-09,,4,,
b05.6,2005,coat,05coatssp01,sesa,lmckinnon,2005-06-13,,4,,lay
b05.6,2005,coat,05coatssp03,sesa,lmckinnon,2005-06-21,,4,,
b05.6,2005,coat,05coatssp04,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp05,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp06,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp07,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp08,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp09,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatssp10,sesa,lmckinnon,2005-06-24,,4,,
b05.6,2005,coat,05coatssp11,sesa,lmckinnon,2005-06-24,,4,,lay
b05.6,2005,coat,05coatssp12,sesa,lmckinnon,2005-06-25,,4,,
b05.6,2005,coat,05coatssp13,sesa,lmckinnon,2005-06-26,,4,,
b05.7,2005,coat,05coatssp14,sesa,lmckinnon,2005-07-04,,,,
b05.6,2005,coat,05coatsst01,sesa,lmckinnon,2005-06-15,,4,,
b05.6,2005,coat,05coatsst02,sesa,lmckinnon,2005-06-16,,4,,
b05.6,2005,coat,05coatsst03,sesa,lmckinnon,2005-06-17,,4,,lay
b05.6,2005,coat,05coatsst04,sesa,lmckinnon,2005-06-17,,4,,
b05.6,2005,coat,05coatsst05,sesa,lmckinnon,2005-06-19,,4,,
b05.6,2005,coat,05coatsst06,sesa,lmckinnon,2005-06-20,,4,,
b05.6,2005,coat,05coatsst07,sesa,lmckinnon,2005-06-20,,4,,lay
b05.6,2005,coat,05coatsst08,sesa,lmckinnon,2005-06-20,,4,,
b05.6,2005,coat,05coatsst09,sesa,lmckinnon,2005-06-21,,4,,
b05.6,2005,coat,05coatsst10,sesa,lmckinnon,2005-06-21,,4,,
b05.6,2005,coat,05coatsst11,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatsst12,sesa,lmckinnon,2005-06-23,,4,,
b05.6,2005,coat,05coatsst13,sesa,lmckinnon,2005-06-23,,4,,lay
b05.6,2005,coat,05coatsst14,sesa,lmckinnon,2005-06-24,,4,,lay
b05.6,2005,coat,05coatsst15,sesa,lmckinnon,2005-06-25,,4,,
b05.6,2005,coat,05coatsst16,sesa,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatsst17,sesa,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatsst18,sesa,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatsst19,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatsst20,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatsst21,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatsst22,sesa,lmckinnon,2005-06-27,,4,,
b05.6,2005,coat,05coatsst23,sesa,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatsst24,sesa,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatsst25,sesa,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatsst26,sesa,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatsst27,sesa,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatsst28,sesa,lmckinnon,2005-06-30,,4,,
b05.6,2005,coat,05coatsst29,sesa,lmckinnon,2005-06-30,,4,,
b05.6,2005,coat,05coatsst30,sesa,lmckinnon,2005-06-30,,4,,
b05.6,2005,coat,05coatsst31,sesa,lmckinnon,2005-06-30,,4,,
b05.7,2005,coat,05coatsst32,sesa,lmckinnon,2005-07-02,,4,,
b05.7,2005,coat,05coatsst33,sesa,lmckinnon,2005-07-02,,4,,
b05.7,2005,coat,05coatsst34,sesa,lmckinnon,2005-07-03,,3,,
b05.7,2005,coat,05coatsst35,sesa,lmckinnon,2005-07-04,,4,,
b05.7,2005,coat,05coatsst36,sesa,lmckinnon,2005-07-05,,4,,
b05.7,2005,coat,05coatsst37,sesa,lmckinnon,2005-07-05,,4,,
b05.7,2005,coat,05coatsst38,sesa,lmckinnon,2005-07-07,,4,,
b05.6,2005,coat,05coatwrp01,wrsa,lmckinnon,2005-06-19,,4,,
b05.6,2005,coat,05coatwrp02,wrsa,lmckinnon,2005-06-20,,4,,
b06.6,2006,coat,06coatagc02,amgp,lmckinnon,2006-06-27,,4,,
b06.6,2006,coat,06coatagc03,amgp,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatagc04,amgp,lmckinnon,2006-06-29,,4,,
b06.7,2006,coat,06coatagc05,amgp,lmckinnon,2006-07-05,,4,,
b06.6,2006,coat,06coatapa01,amgp,lmckinnon,2006-06-24,,4,,lay
b06.6,2006,coat,06coatapa02,amgp,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatapa03,amgp,lmckinnon,2006-06-30,,4,,
b06.6,2006,coat,06coatapa04,amgp,lmckinnon,2006-06-30,,4,,
b06.6,2006,coat,06coatapc01,amgp,lmckinnon,2006-06-14,,4,,
b06.6,2006,coat,06coatbbc01,bbpl,lmckinnon,2006-06-22,,4,,
b06.7,2006,coat,06coatbbp01,bbpl,lmckinnon,2006-07-03,,4,,
b06.6,2006,coat,06coatdua01,dunl,lmckinnon,2006-06-17,,4,,
b06.6,2006,coat,06coatdua02,dunl,lmckinnon,2006-06-27,,4,,
b06.6,2006,coat,06coatdua03,dunl,lmckinnon,2006-06-29,,4,,
b06.7,2006,coat,06coatdua04,dunl,lmckinnon,2006-07-04,,4,,
b06.6,2006,coat,06coatduc01,dunl,lmckinnon,2006-06-12,,4,,
b06.6,2006,coat,06coatduc02,dunl,lmckinnon,2006-06-14,,4,,
b06.6,2006,coat,06coatduc03,dunl,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatduc04,dunl,lmckinnon,2006-06-27,,4,,
b06.7,2006,coat,06coatduc05,dunl,lmckinnon,2006-07-01,,4,,
b06.7,2006,coat,06coatduc06,dunl,lmckinnon,2006-07-03,,3,,
b06.6,2006,coat,06coatduk01,dunl,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatduk02,dunl,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatduk03,dunl,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatduk04,dunl,lmckinnon,2006-06-26,,4,,
b06.7,2006,coat,06coatduk05,dunl,lmckinnon,2006-07-05,,4,,
b06.6,2006,coat,06coatdup01,dunl,lmckinnon,2006-06-11,,,,
b06.6,2006,coat,06coatdup02,dunl,lmckinnon,2006-06-13,,3,,
b06.6,2006,coat,06coatdup03,dunl,lmckinnon,2006-06-13,,4,,
b06.6,2006,coat,06coatdup04,dunl,lmckinnon,2006-06-25,,4,,
b06.7,2006,coat,06coatdup05,dunl,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatdup06,dunl,lmckinnon,2006-07-03,,4,,
b06.6,2006,coat,06coatllc01,lalo,lmckinnon,2006-06-17,,,,
b06.6,2006,coat,06coatllc02,lalo,lmckinnon,2006-06-30,,,,
b06.6,2006,coat,06coatllc03,lalo,lmckinnon,2006-06-30,,5,,
b06.6,2006,coat,06coatllc04,lalo,lmckinnon,2006-06-30,,,,
b06.6,2006,coat,06coatpea01,pesa,lmckinnon,2006-06-24,,4,,
b06.7,2006,coat,06coatpea02,pesa,lmckinnon,2006-07-02,,4,,
b06.6,2006,coat,06coatpep01,pesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatrpa01,reph,lmckinnon,2006-06-15,,4,,
b06.6,2006,coat,06coatrpa02,reph,lmckinnon,2006-06-15,,4,,
b06.6,2006,coat,06coatrpa03,reph,lmckinnon,2006-06-27,,4,,
b06.6,2006,coat,06coatrpc01,reph,lmckinnon,2006-06-14,,4,,
b06.6,2006,coat,06coatrpc02,reph,lmckinnon,2006-06-15,,,,lay
b06.6,2006,coat,06coatrpc03,reph,lmckinnon,2006-06-16,,4,,
b06.6,2006,coat,06coatrpc04,reph,lmckinnon,2006-06-23,,4,,
b06.6,2006,coat,06coatrpk01,reph,lmckinnon,2006-06-15,,4,,
b06.6,2006,coat,06coatrpk02,reph,lmckinnon,2006-06-15,,4,,
b06.6,2006,coat,06coatrpk03,reph,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatrpk04,reph,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatrpk05,reph,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatrpp01,reph,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatrpp02,reph,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatrpp03,reph,lmckinnon,2006-06-30,,3,,
b06.6,2006,coat,06coatrpp04,reph,lmckinnon,2006-06-30,,4,,
b06.6,2006,coat,06coatssa01,sesa,lmckinnon,2006-06-26,,4,,
b06.6,2006,coat,06coatssa02,sesa,lmckinnon,2006-06-28,,4,,
b06.7,2006,coat,06coatssa03,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssa04,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssa05,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssa06,sesa,lmckinnon,2006-07-05,,4,,
b06.7,2006,coat,06coatssa07,sesa,lmckinnon,2006-07-10,,4,,
b06.6,2006,coat,06coatssc01,sesa,lmckinnon,2006-06-11,,4,,lay
b06.6,2006,coat,06coatssc02,sesa,lmckinnon,2006-06-13,,4,,lay
b06.6,2006,coat,06coatssc03,sesa,lmckinnon,2006-06-17,,4,,
b06.6,2006,coat,06coatssc04,sesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatssc06,sesa,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatssc07,sesa,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatssc08,sesa,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatssc09,sesa,lmckinnon,2006-06-28,,4,,
b06.7,2006,coat,06coatssc10,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssc11,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssc12,sesa,lmckinnon,2006-07-04,,4,,
b06.7,2006,coat,06coatssc13,sesa,lmckinnon,2006-07-04,,4,,
b06.6,2006,coat,06coatssk01,sesa,lmckinnon,2006-06-13,,4,,
b06.6,2006,coat,06coatssk02,sesa,lmckinnon,2006-06-17,,4,,lay
b06.6,2006,coat,06coatssk03,sesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatssk04,sesa,lmckinnon,2006-06-23,,4,,
b06.6,2006,coat,06coatssk05,sesa,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatssk06,sesa,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatssk07,sesa,lmckinnon,2006-06-25,,,,
b06.6,2006,coat,06coatssk08,sesa,lmckinnon,2006-06-28,,4,,
b06.7,2006,coat,06coatssk09,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssk10,sesa,lmckinnon,2006-07-02,,4,,
b06.7,2006,coat,06coatssk11,sesa,lmckinnon,2006-07-03,,4,,
b06.7,2006,coat,06coatssk12,sesa,lmckinnon,2006-07-03,,4,,
b06.7,2006,coat,06coatssk13,sesa,lmckinnon,2006-07-03,,4,,
b06.7,2006,coat,06coatssk14,sesa,lmckinnon,2006-07-03,,3,,
b06.7,2006,coat,06coatssk15,sesa,lmckinnon,2006-07-06,,4,,
b06.6,2006,coat,06coatssp01,sesa,lmckinnon,2006-06-26,,4,,
b06.6,2006,coat,06coatssp02,sesa,lmckinnon,2006-06-13,,4,,lay
b06.6,2006,coat,06coatssp03,sesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatssp04,sesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatssp05,sesa,lmckinnon,2006-06-22,,4,,
b06.6,2006,coat,06coatssp06,sesa,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatssp07,sesa,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatssp08,sesa,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatssp09,sesa,lmckinnon,2006-06-25,,4,,
b06.6,2006,coat,06coatssp10,sesa,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatssp11,sesa,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatssp12,sesa,lmckinnon,2006-06-28,,4,,
b06.6,2006,coat,06coatssp13,sesa,lmckinnon,2006-06-30,,4,,
b06.6,2006,coat,06coatssp14,sesa,lmckinnon,2006-06-30,,4,,
b06.7,2006,coat,06coatssp15,sesa,lmckinnon,2006-07-02,,4,,
b06.6,2006,coat,06coatwra01,wrsa,lmckinnon,2006-06-13,,4,,lay
b06.6,2006,coat,06coatwra02,wrsa,lmckinnon,2006-06-13,,4,,lay
b06.6,2006,coat,06coatwrc01,wrsa,lmckinnon,2006-06-17,,4,,
b06.6,2006,coat,06coatwrc02,wrsa,lmckinnon,2006-06-14,,4,,
b06.6,2006,coat,06coatwrc03,wrsa,lmckinnon,2006-06-23,,4,,
b06.7,2006,coat,06coatwrc04,wrsa,lmckinnon,2006-07-03,,4,,
b06.6,2006,coat,06coatwrk01,wrsa,lmckinnon,2006-06-14,,4,,
b06.7,2006,coat,06coatwrk02,wrsa,lmckinnon,2006-07-04,,4,,
b06.6,2006,coat,06coatwrk03,wrsa,lmckinnon,2006-06-24,,4,,
b06.6,2006,coat,06coatwrk04,wrsa,lmckinnon,2006-06-29,,4,,
b06.6,2006,coat,06coatwrp01,wrsa,lmckinnon,2006-06-14,,4,,
b06.6,2006,coat,06coatwrp02,wrsa,lmckinnon,2006-06-15,,4,,
b06.6,2006,coat,06coatwrp03,wrsa,lmckinnon,2006-06-17,,,,
b06.6,2006,coat,06coatwrp04,wrsa,lmckinnon,2006-06-29,,4,,
b06.7,2006,coat,06coatwrp05,wrsa,lmckinnon,2006-07-11,,3,,
b14.6,2014,eaba,14eabaagl01,amgp,rlanctot,2014-06-28,,4,3.5,float
b14.6,2014,eaba,14eababbe01,bbpl,vloverti,2014-06-18,,4,4.0,float
b14.6,2014,eaba,14eababbe02,bbpl,rlanctot,2014-06-28,,4,5.0,float
b14.6,2014,eaba,14eababbj01,bbpl,vloverti,2014-06-20,,4,2.0,float
b14.6,2014,eaba,14eababbj02,bbpl,vloverti,2014-06-20,,4,,float
b14.6,2014,eaba,14eababbl01,bbpl,vloverti,2014-06-18,,4,4.0,float
b14.7,2014,eaba,14eababbl02,bbpl,ssaalfeld,2014-07-17,,4,,float
b14.7,2014,eaba,14eababbs01,bbpl,kkalasz,2014-07-02,,4,6.0,float
b14.6,2014,eaba,14eababbt01,bbpl,vloverti,2014-06-18,,4,3.5,float
b14.6,2014,eaba,14eababbt02,bbpl,vloverti,2014-06-19,,4,4.0,float
b14.6,2014,eaba,14eababbt03,bbpl,vloverti,2014-06-19,,4,4.0,float
b14.6,2014,eaba,14eababbt04,bbpl,rlanctot,2014-06-28,,4,18.0,float
b14.7,2014,eaba,14eabadul01,dunl,dhodkinson,2014-07-14,,4,3.0,float
b14.6,2014,eaba,14eabadus01,dunl,rlanctot,2014-06-28,,4,3.0,float
b14.6,2014,eaba,14eabadus02,dunl,rlanctot,2014-06-28,,4,5.0,float
b14.7,2014,eaba,14eabadut01/wrt05,wrsa,dhodkinson,2014-07-05,,4,9.0,float
b14.7,2014,eaba,14eabaret01,reph,dhodkinson,2014-07-05,,4,3.0,float
b14.6,2014,eaba,14eabarph02,reph,vloverti,2014-06-22,,4,,float
b14.7,2014,eaba,14eabaruj01,rutu,dhodkinson,2014-07-06,,4,5.5,float
b14.6,2014,eaba,14eabarut01,rutu,vloverti,2014-06-15,,4,0.0,float
b14.6,2014,eaba,14eabarut02,rutu,dkessler,2014-06-24,,4,0.0,float
b14.6,2014,eaba,14eabarut03,rutu,dkessler,2014-06-24,,4,6.0,float
b14.7,2014,eaba,14eabarut04,rutu,kkalasz,2014-07-02,,4,3.1,float
b14.7,2014,eaba,14eabarut06,rutu,dhodkinson,2014-07-09,,4,10.0,float
b14.7,2014,eaba,14eabasepll01,sepl,kkalasz,2014-07-03,,4,0.0,float
b14.6,2014,eaba,14eabaspe01,sepl,dkessler,2014-06-24,,4,6.0,float
b14.7,2014,eaba,14eabaspe02,sepl,kkalasz,2014-07-02,,4,0.0,float
b14.6,2014,eaba,14eabasps01,sepl,vloverti,2014-06-18,,4,3.5,float
b14.6,2014,eaba,14eabasps02,sepl,vloverti,2014-06-21,,4,16.5,float
b14.7,2014,eaba,14eabasps04,sepl,ssaalfeld,2014-07-17,,4,4.0,float
b14.6,2014,eaba,14eabaspt01,sepl,vloverti,2014-06-18,,4,9.0,float
b14.6,2014,eaba,14eabaspt02,sepl,dkessler,2014-06-23,,4,7.0,float
b14.6,2014,eaba,14eabawre01,wrsa,dkessler,2014-06-26,,4,15.9,float
b14.6,2014,eaba,14eabawrh01,wrsa,vloverti,2014-06-22,,4,1.0,float
b14.7,2014,eaba,14eabawrj02,wrsa,dhodkinson,2014-07-06,,4,,float
b14.6,2014,eaba,14eabawrs01,wrsa,dkessler,2014-06-24,,4,0.0,float
b14.6,2014,eaba,14eabawrs03,wrsa,rlanctot,2014-06-28,,4,5.0,float
b14.7,2014,eaba,14eabawrs06,wrsa,ssaalfeld,2014-07-20,,4,,float
b14.7,2014,eaba,14eabawrsal01,wrsa,kkalasz,2014-07-03,,4,11.0,float
b14.6,2014,eaba,14eabawrt01,wrsa,vloverti,2014-06-19,,4,10.0,float
b14.6,2014,eaba,14eabawrt02,wrsa,dkessler,2014-06-25,,4,13.0,float
b11.6,2011,chau,11chaudunlbyv001,dunl,abankert,2011-06-20,,1,,
b14.6,2014,eaba,14eabaage01,amgp,rlanctot,2014-06-28,,4,19.5,float
b14.6,2014,eaba,14eabaagt01,amgp,vloverti,2014-06-19,,4,4.0,float
b14.7,2014,eaba,14eabadus04,dunl,dhodkinson,2014-07-09,,4,1.0,float
b14.7,2014,eaba,14eabadut02,dunl,dhodkinson,2014-07-05,,4,8.0,float
b14.6,2014,eaba,14eabarpe01,reph,rlanctot,2014-06-27,,4,0.0,float
b14.6,2014,eaba,14eabarpj01,reph,dkessler,2014-06-26,,4,,float
b14.7,2014,eaba,14eabarut05,rutu,dhodkinson,2014-07-07,,4,4.5,float
b14.7,2014,eaba,14eabasps03,sepl,kkalasz,2014-07-02,,4,10.0,float
b14.7,2014,eaba,14eabawre03,wrsa,kkalasz,2014-07-02,,4,8.0,float
b14.7,2014,eaba,14eabawre04,wrsa,dhodkinson,2014-07-10,,4,0.0,float
b14.7,2014,eaba,14eabawrw01,wrsa,ssaalfeld,2014-07-16,,4,,float
b14.7,2014,eaba,14eabaduj01,dunl,kkalasz,2014-07-01,,4,,float
b14.6,2014,eaba,14eabadus03,dunl,rlanctot,2014-06-28,,4,3.0,float
b14.6,2014,eaba,14eabaspj01,sepl,rlanctot,2014-06-28,,4,10.0,float
b14.6,2014,eaba,14eabawrj01,wrsa,vloverti,2014-06-20,,4,11.5,float
b14.7,2014,eaba,14eabawrs04,wrsa,kkalasz,2014-07-04,,4,0.0,float
b14.7,2014,eaba,14eabawrs05,wrsa,dhodkinson,2014-07-08,,4,10.0,float
b11.6,2011,chau,11chaucrplbyv001,crpl,bhill,2011-06-19,,3,,
b11.7,2011,chau,11chaucrplbyv002,crpl,ssaalfeld,2011-07-02,,3,,
b11.6,2011,chau,11chaudunlbyv002,dunl,dkessler,2011-06-30,,3,,
b11.7,2011,chau,11chaudunldvs004,dunl,ssaalfeld,2011-07-02,,3,,
b11.6,2011,chau,11chaurnphdvs002,rnph,abankert,2011-06-20,,3,,
b11.6,2011,chau,11chaurnphdvs003,rnph,abankert,2011-06-20,,3,,
b11.6,2011,chau,11chaurnphdvs008,rnph,dkessler,2011-06-28,,3,,
b11.6,2011,chau,11chautestbyv001,test,dkessler,2011-06-29,,3,,
b14.6,2014,eaba,14eabapajal01,paja,vloverti,2014-06-18,,4,14.0,float
b14.6,2014,eaba,14eabarpl02,reph,vloverti,2014-06-19,,4,5.0,float
b14.6,2014,eaba,14eabaspp01,sepl,dkessler,2014-06-23,,4,11.0,float
b14.6,2014,eaba,14eabawre02,wrsa,rlanctot,2014-06-27,,4,5.0,float
b14.7,2014,eaba,14eabawrj03,wrsa,dhodkinson,2014-07-06,,4,12.0,float
b11.6,2011,chau,11chaudunlbyv003,dunl,dkessler,2011-06-30,,4,,
b11.7,2011,chau,11chaudunlbyv004,dunl,rlanctot,2011-07-03,,4,,
b11.6,2011,chau,11chaudunldvs001,dunl,abankert,2011-06-13,,4,,
b11.6,2011,chau,11chaudunldvs003,dunl,abankert,2011-06-20,,4,,
b11.7,2011,chau,11chaudunldvs005,dunl,rlanctot,2011-07-03,,4,,
b11.7,2011,chau,11chaudunldvs006,dunl,rlanctot,2011-07-03,,4,,
b11.6,2011,chau,11chaurnphdvs009,rnph,dkessler,2011-06-30,,4,,
b11.7,2011,chau,11chaurnphdvs010,rnph,ssaalfeld,2011-07-02,,4,,
b11.6,2011,chau,11chaurnphrav001,rnph,bhill,2011-06-17,,4,,
b11.6,2011,chau,11chaurnphslv001,rnph,abankert,2011-06-22,,4,,
b11.6,2011,chau,11chaurnphslv002,rnph,abankert,2011-06-22,,4,,
b11.7,2011,chau,11chaurnphslv003,rnph,ssaalfeld,2011-07-02,,4,,
b11.6,2011,chau,11chaurutubyv001,rutu,abankert,2011-06-20,,4,,
b13.7,2013,chur,13CD01,sepl,rlanctot,2013-07-05,,,,
b13.6,2013,chur,13GB05,sepl,dkessler,2013-06-20,,4,,
b13.6,2013,chur,13GB06,sepl,amould,2013-06-25,,4,,
b13.6,2013,chur,13HP01,sepl,vloverti,2013-06-11,,4,,
b13.6,2013,chur,13LL04,sepl,vloverti,2013-06-17,,4,,
b14.7,2014,chur,14DB04,sepl,ssaalfeld,2014-07-17,,3,,
b14.7,2014,chur,14DB05,sepl,ssaalfeld,2014-07-18,,,,
b14.7,2014,chur,14EP04,sepl,kkalasz,2014-07-01,,3,,
b14.6,2014,chur,14LL01,sepl,vloverti,2014-06-13,,1,,
